,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,output_type,gtex_tissue,histone_mark,transcription_factor
1013,EFO:0002067 TF ChIP-seq PKNOX1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,PKNOX1
1014,EFO:0002067 TF ChIP-seq PML,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,PML
1015,EFO:0002067 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,POLR2A
1016,EFO:0002067 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS2
1017,EFO:0002067 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS5
1018,EFO:0002067 TF ChIP-seq POLR2B,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,POLR2B
1019,EFO:0002067 TF ChIP-seq POLR2G,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2G
1020,EFO:0002067 TF ChIP-seq POLR2H stably expressing C-terminal eGFP-tagged POLR2H,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,POLR2H
1021,EFO:0002067 TF ChIP-seq PRDM10,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,PRDM10
1022,EFO:0002067 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RAD21
1023,EFO:0002067 TF ChIP-seq RAD21 genetically modified (insertion) using CRISPR targeting H. sapiens RAD21,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,RAD21
1024,EFO:0002067 TF ChIP-seq RAD51,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RAD51
1025,EFO:0002067 TF ChIP-seq RB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RB1
1026,EFO:0002067 TF ChIP-seq RBFOX2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RBFOX2
1027,EFO:0002067 TF ChIP-seq RBM17,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RBM17
1028,EFO:0002067 TF ChIP-seq RCOR1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RCOR1
1029,EFO:0002067 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,REST
1030,EFO:0002067 TF ChIP-seq REST genetically modified (insertion) using CRISPR targeting H. sapiens REST,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,REST
1031,EFO:0002067 TF ChIP-seq RFX1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RFX1
1032,EFO:0002067 TF ChIP-seq RNF2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RNF2
1033,EFO:0002067 TF ChIP-seq SAFB,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SAFB
1034,EFO:0002067 TF ChIP-seq SAFB2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SAFB2
1035,EFO:0002067 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SIN3A
1036,EFO:0002067 TF ChIP-seq SIN3B,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SIN3B
1037,EFO:0002067 TF ChIP-seq SIX5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SIX5
1038,EFO:0002067 TF ChIP-seq SKIL,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SKIL
1039,EFO:0002067 TF ChIP-seq SMAD1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMAD1
1040,EFO:0002067 TF ChIP-seq SMAD2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMAD2
1041,EFO:0002067 TF ChIP-seq SMAD4 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,SMAD4
1042,EFO:0002067 TF ChIP-seq SMAD5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMAD5
1043,EFO:0002067 TF ChIP-seq SMARCA4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SMARCA4
1044,EFO:0002067 TF ChIP-seq SMARCA5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SMARCA5
1045,EFO:0002067 TF ChIP-seq SMARCC2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SMARCC2
1046,EFO:0002067 TF ChIP-seq SMARCE1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SMARCE1
1047,EFO:0002067 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMC3
1048,EFO:0002067 TF ChIP-seq SOX6,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SOX6
1049,EFO:0002067 TF ChIP-seq SP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SP1
1050,EFO:0002067 TF ChIP-seq SP1 genetically modified (insertion) using CRISPR targeting H. sapiens SP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,SP1
1051,EFO:0002067 TF ChIP-seq SPI1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SPI1
1052,EFO:0002067 TF ChIP-seq SRF genetically modified (insertion) using CRISPR targeting H. sapiens SRF,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,SRF
1053,EFO:0002067 TF ChIP-seq SRSF9,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SRSF9
1054,EFO:0002067 TF ChIP-seq STAG1 genetically modified (insertion) using CRISPR targeting H. sapiens STAG1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,STAG1
1055,EFO:0002067 TF ChIP-seq STAT5A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,STAT5A
1056,EFO:0002067 TF ChIP-seq SUPT5H,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SUPT5H
1057,EFO:0002067 TF ChIP-seq TAF7,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TAF7
1058,EFO:0002067 TF ChIP-seq TAF7 stably expressing C-terminal eGFP-tagged TAF7,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,TAF7
1059,EFO:0002067 TF ChIP-seq TAF9B,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TAF9B
1060,EFO:0002067 TF ChIP-seq TAL1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TAL1
1061,EFO:0002067 TF ChIP-seq TARDBP,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TARDBP
1062,EFO:0002067 TF ChIP-seq TBL1XR1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TBL1XR1
1063,EFO:0002067 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TCF12
1064,EFO:0002067 TF ChIP-seq TCF3 genetically modified (insertion) using CRISPR targeting H. sapiens TCF3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,TCF3
1065,EFO:0002067 TF ChIP-seq TEAD1 genetically modified (insertion) using CRISPR targeting H. sapiens TEAD1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,TEAD1
1066,EFO:0002067 TF ChIP-seq TEAD4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TEAD4
1067,EFO:0002067 TF ChIP-seq TFAP4 genetically modified (insertion) using CRISPR targeting H. sapiens TFAP4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,TFAP4
1068,EFO:0002067 TF ChIP-seq TFCP2 genetically modified (insertion) using CRISPR targeting H. sapiens TFCP2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,TFCP2
1069,EFO:0002067 TF ChIP-seq TFDP1 genetically modified (insertion) using CRISPR targeting H. sapiens TFDP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,TFDP1
1070,EFO:0002067 TF ChIP-seq TFDP1 stably expressing C-terminal eGFP-tagged TFDP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,TFDP1
1071,EFO:0002067 TF ChIP-seq TFE3 genetically modified (insertion) using CRISPR targeting H. sapiens TFE3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,TFE3
1072,EFO:0002067 TF ChIP-seq THAP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,THAP1
1073,EFO:0002067 TF ChIP-seq THAP12 genetically modified (insertion) using CRISPR targeting H. sapiens THAP12,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,THAP12
1074,EFO:0002067 TF ChIP-seq TOE1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TOE1
1075,EFO:0002067 TF ChIP-seq TRIM24,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TRIM24
1076,EFO:0002067 TF ChIP-seq TRIM28,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TRIM28
1077,EFO:0002067 TF ChIP-seq U2AF2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,U2AF2
1078,EFO:0002067 TF ChIP-seq UBTF,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,UBTF
1079,EFO:0002067 TF ChIP-seq USF1 genetically modified (insertion) using CRISPR targeting H. sapiens USF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,USF1
1080,EFO:0002067 TF ChIP-seq USF2 genetically modified (insertion) using CRISPR targeting H. sapiens USF2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,USF2
1081,EFO:0002067 TF ChIP-seq VEZF1 genetically modified (insertion) using CRISPR targeting H. sapiens VEZF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,VEZF1
1082,EFO:0002067 TF ChIP-seq XRCC4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,XRCC4
1083,EFO:0002067 TF ChIP-seq XRCC5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,XRCC5
1084,EFO:0002067 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,YY1
1085,EFO:0002067 TF ChIP-seq ZBTB1 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZBTB1
1086,EFO:0002067 TF ChIP-seq ZBTB11,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZBTB11
1087,EFO:0002067 TF ChIP-seq ZBTB11 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB11,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZBTB11
1088,EFO:0002067 TF ChIP-seq ZBTB12 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB12,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZBTB12
1089,EFO:0002067 TF ChIP-seq ZBTB17 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB17,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZBTB17
1090,EFO:0002067 TF ChIP-seq ZBTB2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZBTB2
1091,EFO:0002067 TF ChIP-seq ZBTB33,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZBTB33
1092,EFO:0002067 TF ChIP-seq ZBTB33 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB33,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZBTB33
1093,EFO:0002067 TF ChIP-seq ZBTB40,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZBTB40
1094,EFO:0002067 TF ChIP-seq ZBTB40 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB40,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZBTB40
1095,EFO:0002067 TF ChIP-seq ZBTB7A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZBTB7A
1096,EFO:0002067 TF ChIP-seq ZBTB9 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB9,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZBTB9
1097,EFO:0002067 TF ChIP-seq ZC3H8,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZC3H8
1098,EFO:0002067 TF ChIP-seq ZEB2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZEB2
1099,EFO:0002067 TF ChIP-seq ZFP36,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZFP36
1100,EFO:0002067 TF ChIP-seq ZFP91,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZFP91
1101,EFO:0002067 TF ChIP-seq ZFX genetically modified (insertion) using CRISPR targeting H. sapiens ZFX,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZFX
1102,EFO:0002067 TF ChIP-seq ZKSCAN1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZKSCAN1
1103,EFO:0002067 TF ChIP-seq ZKSCAN8 genetically modified (insertion) using CRISPR targeting H. sapiens ZKSCAN8,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZKSCAN8
1104,EFO:0002067 TF ChIP-seq ZMIZ1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZMIZ1
1105,EFO:0002067 TF ChIP-seq ZMYM3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZMYM3
1106,EFO:0002067 TF ChIP-seq ZNF12 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF12,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF12
1107,EFO:0002067 TF ChIP-seq ZNF121 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF121,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF121
1108,EFO:0002067 TF ChIP-seq ZNF134 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF134,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF134
1109,EFO:0002067 TF ChIP-seq ZNF143 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF143,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF143
1110,EFO:0002067 TF ChIP-seq ZNF146 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF146,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF146
1111,EFO:0002067 TF ChIP-seq ZNF148 stably expressing C-terminal eGFP-tagged ZNF148,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF148
1112,EFO:0002067 TF ChIP-seq ZNF175 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF175,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF175
1113,EFO:0002067 TF ChIP-seq ZNF184,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF184
1114,EFO:0002067 TF ChIP-seq ZNF197 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF197,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF197
1115,EFO:0002067 TF ChIP-seq ZNF239 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF239,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF239
1116,EFO:0002067 TF ChIP-seq ZNF24,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF24
1117,EFO:0002067 TF ChIP-seq ZNF24 stably expressing C-terminal eGFP-tagged ZNF24,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF24
1118,EFO:0002067 TF ChIP-seq ZNF263 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF263,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF263
1119,EFO:0002067 TF ChIP-seq ZNF274,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZNF274
1120,EFO:0002067 TF ChIP-seq ZNF281 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF281,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF281
1121,EFO:0002067 TF ChIP-seq ZNF282,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF282
1122,EFO:0002067 TF ChIP-seq ZNF316,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF316
1123,EFO:0002067 TF ChIP-seq ZNF317 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF317,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF317
1124,EFO:0002067 TF ChIP-seq ZNF318,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF318
1125,EFO:0002067 TF ChIP-seq ZNF319 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF319,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF319
1126,EFO:0002067 TF ChIP-seq ZNF384,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZNF384
1127,EFO:0002067 TF ChIP-seq ZNF395 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF395,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF395
1128,EFO:0002067 TF ChIP-seq ZNF407,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF407
1129,EFO:0002067 TF ChIP-seq ZNF431 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF431,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF431
1130,EFO:0002067 TF ChIP-seq ZNF507 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF507,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF507
1131,EFO:0002067 TF ChIP-seq ZNF507 stably expressing C-terminal eGFP-tagged ZNF507,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF507
1132,EFO:0002067 TF ChIP-seq ZNF511 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF511,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF511
1133,EFO:0002067 TF ChIP-seq ZNF512 stably expressing C-terminal eGFP-tagged ZNF512,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF512
1134,EFO:0002067 TF ChIP-seq ZNF584 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF584,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF584
1135,EFO:0002067 TF ChIP-seq ZNF589 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF589,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF589
1136,EFO:0002067 TF ChIP-seq ZNF592,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF592
1137,EFO:0002067 TF ChIP-seq ZNF639,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF639
1138,EFO:0002067 TF ChIP-seq ZNF639 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF639,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF639
1139,EFO:0002067 TF ChIP-seq ZNF644 stably expressing C-terminal eGFP-tagged ZNF644,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF644
1140,EFO:0002067 TF ChIP-seq ZNF7 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF7,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF7
1141,EFO:0002067 TF ChIP-seq ZNF740 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF740,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF740
1142,EFO:0002067 TF ChIP-seq ZNF740 stably expressing C-terminal eGFP-tagged ZNF740,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF740
1143,EFO:0002067 TF ChIP-seq ZNF766 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF766,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF766
1144,EFO:0002067 TF ChIP-seq ZNF778 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF778,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF778
1145,EFO:0002067 TF ChIP-seq ZNF83 stably expressing C-terminal eGFP-tagged ZNF83,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,single,True,OutputType.CHIP_TF,,,ZNF83
1146,EFO:0002067 TF ChIP-seq ZSCAN29,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZSCAN29
1147,EFO:0002071 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002071,LNCAP,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CTCF
1148,EFO:0002074 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002074,PC-3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
1149,EFO:0002095 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002095,22Rv1,cell_line,unknown,encode,paired,False,OutputType.CHIP_TF,,,CTCF
1150,EFO:0002106 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002106,A673,cell_line,child,encode,single,False,OutputType.CHIP_TF,,,CTCF
1151,EFO:0002167 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002167,DOHH2,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
1152,EFO:0002323 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002323,RWPE1,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CTCF
1153,EFO:0002324 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002324,Raji,cell_line,child,encode,single,False,OutputType.CHIP_TF,,,POLR2A
1154,EFO:0002713 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002713,Panc1,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,CTCF
